Nov 07 17:25:46.503 VTTY: Console port: waiting connection on tcp port 5003 for protocol IPv4 (FD 9)
Nov 07 17:25:46.770 C3600_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x605a4fd0,JIT on)
Nov 07 17:25:46.771 CPU0: CPU_STATE: Starting CPU (old state=2)...
Nov 07 17:25:46.905 ROM: Microcode has started.
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
Nov 07 17:25:46.930 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x605a9c18 (size=1)
